Customer_ID,First_Name,Last_Name,Gender,Age,Date_of_Birth,City,State,Favorite_Team,Occupation,Annual_Income,Loyalty_Tier,Email,Phone,Registration_Date
C03737,Ranbir,Handa,Male,24,2002-10-20,Mohali,Punjab,LSG,Data Analyst,791326,Gold,ranbir.handa62@outlook.com,6101772257,2024-01-27
C03738,Amrita,Boase,Female,28,1998-04-25,Jaipur,Rajasthan,LSG,Government Employee,512620,Silver,amrita.boase315@hotmail.com,9695460496,2024-10-21
C03739,Faraj,Gopal,Male,42,1984-05-08,Jaipur,Rajasthan,RCB,Data Scientist,2107156,Bronze,faraj.gopal503@hotmail.com,7911603544,2024-03-09
C03740,Aarush,Mitter,Male,60,1966-05-22,Jaipur,Rajasthan,PBKS,Police Officer,707591,Gold,aarush.mitter393@gmail.com,8676078673,2024-12-11
C03741,Baghyawati,Hayer,Female,24,2002-03-18,Mohali,Punjab,MI,Nurse,378506,Bronze,baghyawati.hayer247@yahoo.com,6985919312,2025-01-10
C03742,Jeremiah,Bhatia,Male,26,2000-02-26,Jaipur,Rajasthan,DC,Sales Executive,685826,Silver,jeremiah.bhatia96@outlook.com,7453431694,2024-08-07
C03743,Udyati,Jhaveri,Female,30,1996-05-21,Kolkata,West Bengal,MI,Nurse,696214,Bronze,udyati.jhaveri598@yahoo.com,8497405879,2025-12-30
C03744,Shaurya,Lalla,Male,28,1998-09-25,Kolkata,West Bengal,PBKS,Student,224927,Silver,shaurya.lalla761@gmail.com,7487889307,2026-01-04
C03745,Oscar,Deshmukh,Male,36,1990-09-14,Mumbai,Maharashtra,RR,Government Employee,891050,Gold,oscar.deshmukh589@gmail.com,8787314061,2025-12-08
C03746,Zaitra,Pillai,Female,19,2007-10-02,Mumbai,Maharashtra,CSK,Data Scientist,1283745,Bronze,zaitra.pillai844@gmail.com,6198390048,2024-11-06
C03747,Chaitanya,Mani,Male,29,1997-04-02,Delhi,Delhi,RCB,Mechanical Engineer,937481,Gold,chaitanya.mani327@gmail.com,9589046622,2024-12-04
C03748,Gayathri,Srivastava,Female,29,1997-03-05,Ahmedabad,Gujarat,CSK,Civil Engineer,620466,Gold,gayathri.srivastava828@hotmail.com,7940160558,2024-10-13
C03749,Ira,Saxena,Female,29,1997-10-25,Bengaluru,Karnataka,RCB,Banker,1591138,Bronze,ira.saxena915@outlook.com,7580177614,2024-11-30
C03750,Kavya,Garde,Female,26,2000-11-03,Kolkata,West Bengal,CSK,Graphic Designer,893789,Bronze,kavya.garde359@hotmail.com,6982503521,2025-02-04
C03751,Wyatt,Bath,Male,34,1992-01-06,Hyderabad,Telangana,LSG,Lawyer,1775409,Bronze,wyatt.bath544@hotmail.com,9598445493,2024-05-16
C03752,Samar,Goda,Male,42,1984-06-21,Bengaluru,Karnataka,KKR,Chartered Accountant,2435283,Silver,samar.goda469@hotmail.com,6585711206,2025-07-09
C03753,Vidhi,Kulkarni,Female,45,1981-11-09,Hyderabad,Telangana,RCB,Graphic Designer,890919,Bronze,vidhi.kulkarni291@gmail.com,9133229391,2026-03-01
C03754,Faras,Sundaram,Male,38,1988-05-13,Chennai,Tamil Nadu,DC,Civil Engineer,1377601,Bronze,faras.sundaram25@hotmail.com,6599981047,2025-11-19
C03755,Jagrati,More,Female,57,1969-09-05,Kolkata,West Bengal,KKR,Freelancer,950622,Bronze,jagrati.more404@gmail.com,9860929064,2024-02-08
C03756,Indrajit,Chandra,Male,31,1995-06-05,Kolkata,West Bengal,KKR,Marketing Executive,917468,Bronze,indrajit.chandra83@gmail.com,7393229873,2025-08-25
C03757,Rachana,Lata,Female,45,1981-02-08,Lucknow,Uttar Pradesh,LSG,Sales Executive,886537,Platinum,rachana.lata431@yahoo.com,7577736919,2024-11-04
C03758,Ishaan,Garg,Male,28,1998-03-08,Ahmedabad,Gujarat,GT,Entrepreneur,4754022,Silver,ishaan.garg611@yahoo.com,7609280598,2026-02-09
C03759,Eshana,Kalita,Female,23,2003-01-13,Jaipur,Rajasthan,SRH,Police Officer,450296,Silver,eshana.kalita976@gmail.com,8061786715,2025-12-08
C03760,Gagan,Mishra,Male,31,1995-05-04,Mohali,Punjab,RR,Software Engineer,1085560,Silver,gagan.mishra10@hotmail.com,6780210893,2024-03-09
C03761,Yashawini,Peri,Female,23,2003-11-19,Mohali,Punjab,KKR,Banker,848449,Bronze,yashawini.peri497@yahoo.com,9453958213,2024-05-14
C03762,Omya,Batra,Female,19,2007-01-18,Ahmedabad,Gujarat,SRH,Banker,1172000,Bronze,omya.batra491@gmail.com,9130654482,2024-11-22
C03763,Ojas,Sarna,Male,21,2005-02-26,Mumbai,Maharashtra,DC,Marketing Executive,384752,Bronze,ojas.sarna127@gmail.com,8481094096,2024-09-13
C03764,Jack,Desai,Male,38,1988-12-11,Ahmedabad,Gujarat,SRH,Civil Engineer,981874,Silver,jack.desai350@yahoo.com,8500479484,2024-02-12
C03765,Qarin,Dasgupta,Male,19,2007-09-15,Lucknow,Uttar Pradesh,LSG,Banker,514116,Silver,qarin.dasgupta34@yahoo.com,9043402600,2024-01-27
C03766,Yagnesh,Rege,Male,27,1999-05-09,Hyderabad,Telangana,MI,Police Officer,673251,Gold,yagnesh.rege430@yahoo.com,6918920194,2024-12-05
C03767,Udant,Hayer,Male,34,1992-09-19,Ahmedabad,Gujarat,KKR,Nurse,368858,Gold,udant.hayer859@yahoo.com,7045202318,2025-08-30
C03768,Ishaan,Narula,Male,58,1968-03-21,Jaipur,Rajasthan,RR,Software Engineer,889158,Silver,ishaan.narula995@yahoo.com,8517706545,2025-12-14
C03769,Bhavani,Kumar,Female,18,2008-07-21,Delhi,Delhi,RR,Business Owner,2257139,Bronze,bhavani.kumar908@hotmail.com,7568564728,2024-11-07
C03770,Priya,Nair,Female,23,2003-10-12,Chennai,Tamil Nadu,RR,Nurse,360806,Silver,priya.nair173@hotmail.com,7735411027,2024-07-25
C03771,Nitesh,Bajaj,Male,28,1998-05-21,Delhi,Delhi,KKR,Marketing Executive,908314,Silver,nitesh.bajaj507@hotmail.com,9601342022,2024-03-07
C03772,Zayan,Dani,Male,31,1995-03-19,Bengaluru,Karnataka,SRH,Data Analyst,1133377,Bronze,zayan.dani79@gmail.com,7136712273,2026-03-27
C03773,Gabriel,Varghese,Male,38,1988-07-08,Mumbai,Maharashtra,LSG,Entrepreneur,2399364,Gold,gabriel.varghese719@yahoo.com,7434450253,2024-09-24
C03774,Agastya,Banik,Male,48,1978-08-03,Hyderabad,Telangana,MI,Student,145403,Silver,agastya.banik111@hotmail.com,9539050684,2024-03-27
C03775,Frederick,Modi,Male,24,2002-03-28,Mohali,Punjab,SRH,Graphic Designer,780008,Gold,frederick.modi653@hotmail.com,6821317184,2024-04-28
C03776,Theodore,Varma,Male,19,2007-04-20,Hyderabad,Telangana,CSK,Data Analyst,953874,Gold,theodore.varma995@yahoo.com,8127083355,2025-08-19
C03777,Oliver,Dhillon,Male,31,1995-02-14,Lucknow,Uttar Pradesh,RR,Data Scientist,1258102,Silver,oliver.dhillon710@gmail.com,8082651474,2024-07-24
C03778,Priya,Nadig,Female,31,1995-08-21,Delhi,Delhi,RCB,Lawyer,1340158,Silver,priya.nadig33@outlook.com,7591638343,2026-02-01
C03779,Ekani,Varghese,Female,26,2000-12-14,Mumbai,Maharashtra,RR,Entrepreneur,4722202,Silver,ekani.varghese911@yahoo.com,7664759202,2024-04-25
C03780,Tarak,Cheema,Male,41,1985-01-12,Mumbai,Maharashtra,RCB,Police Officer,580978,Silver,tarak.cheema620@yahoo.com,7002628598,2024-01-09
C03781,Chatura,Mander,Male,20,2006-12-09,Mumbai,Maharashtra,MI,Civil Engineer,1343342,Bronze,chatura.mander216@outlook.com,9485273266,2024-05-06
C03782,Yatin,Pal,Male,42,1984-11-10,Mohali,Punjab,SRH,Data Analyst,654193,Silver,yatin.pal928@yahoo.com,6165650842,2024-10-29
C03783,Ekansh,Anne,Male,20,2006-02-13,Kolkata,West Bengal,DC,Entrepreneur,4788713,Bronze,ekansh.anne506@outlook.com,9876788858,2024-12-05
C03784,Devansh,Singh,Male,33,1993-01-13,Ahmedabad,Gujarat,RCB,Sales Executive,454255,Bronze,devansh.singh229@yahoo.com,9248840806,2024-02-23
C03785,Neel,Roy,Male,20,2006-11-14,Jaipur,Rajasthan,MI,Teacher,491388,Bronze,neel.roy395@hotmail.com,9997952336,2025-03-06
C03786,Daniel,Batra,Male,22,2004-07-20,Bengaluru,Karnataka,RR,Graphic Designer,822082,Bronze,daniel.batra545@hotmail.com,6138728916,2024-08-23
C03787,Ethan,Mandal,Male,31,1995-03-02,Ahmedabad,Gujarat,GT,Sales Executive,461518,Bronze,ethan.mandal732@yahoo.com,6315000448,2025-02-03
C03788,Pavani,Sachar,Female,31,1995-11-16,Chennai,Tamil Nadu,RCB,Business Owner,755852,Silver,pavani.sachar911@hotmail.com,7534649357,2026-03-26
C03789,Saanvi,Keer,Female,45,1981-03-15,Hyderabad,Telangana,DC,Student,125368,Bronze,saanvi.keer772@hotmail.com,7999336131,2024-09-27
C03790,Sanaya,Hayer,Female,24,2002-12-03,Chennai,Tamil Nadu,SRH,Data Analyst,919864,Bronze,sanaya.hayer640@hotmail.com,6452492569,2024-02-14
C03791,Pallavi,Patla,Female,18,2008-09-25,Mumbai,Maharashtra,KKR,Chartered Accountant,1491451,Silver,pallavi.patla109@outlook.com,9674747535,2024-10-10
C03792,Mohammed,Krishnan,Male,22,2004-12-24,Bengaluru,Karnataka,CSK,Business Owner,1777278,Gold,mohammed.krishnan730@gmail.com,6576458560,2024-01-26
C03793,Brijesh,Soni,Male,22,2004-08-26,Mohali,Punjab,RR,Student,217181,Silver,brijesh.soni96@hotmail.com,6049168104,2024-12-25
C03794,Samaksh,Sinha,Male,21,2005-09-09,Delhi,Delhi,RR,Doctor,2658163,Silver,samaksh.sinha3@gmail.com,7876627646,2025-07-12
C03795,Shravya,Nagar,Female,39,1987-02-12,Ahmedabad,Gujarat,KKR,Police Officer,892761,Bronze,shravya.nagar562@hotmail.com,7416541719,2025-10-27
C03796,Rushil,Kothari,Male,34,1992-02-16,Jaipur,Rajasthan,CSK,Teacher,363406,Bronze,rushil.kothari265@hotmail.com,9956444554,2024-09-14
C03797,Advaith,Devan,Male,58,1968-04-18,Mumbai,Maharashtra,MI,Entrepreneur,4233098,Bronze,advaith.devan547@hotmail.com,7709046238,2026-03-26
C03798,Darika,Seshadri,Female,30,1996-10-01,Kolkata,West Bengal,PBKS,Lawyer,1941807,Bronze,darika.seshadri608@outlook.com,9766297367,2024-12-12
C03799,Hema,Bahri,Female,26,2000-04-25,Bengaluru,Karnataka,KKR,Entrepreneur,4834609,Gold,hema.bahri637@hotmail.com,9787651252,2024-08-28
C03800,Odika,Kari,Female,23,2003-11-14,Jaipur,Rajasthan,GT,Data Scientist,1528766,Gold,odika.kari130@gmail.com,8551296565,2025-05-08
C03801,Chakradev,Bhargava,Male,37,1989-05-07,Jaipur,Rajasthan,CSK,Business Owner,4242116,Silver,chakradev.bhargava130@yahoo.com,8738240696,2025-03-29
C03802,Siddharth,Agate,Male,41,1985-02-26,Hyderabad,Telangana,SRH,Software Engineer,1716200,Bronze,siddharth.agate510@yahoo.com,9583299741,2024-05-02
C03803,Agastya,Kulkarni,Male,23,2003-04-10,Delhi,Delhi,GT,Freelancer,1325780,Bronze,agastya.kulkarni582@outlook.com,6222816261,2026-01-06
C03804,Chandresh,Kumar,Male,52,1974-08-25,Bengaluru,Karnataka,GT,Doctor,1975029,Platinum,chandresh.kumar946@gmail.com,9880228205,2025-04-04
C03805,Barkha,Narang,Female,29,1997-05-11,Mumbai,Maharashtra,KKR,Nurse,649727,Silver,barkha.narang702@hotmail.com,8635242570,2024-02-07
C03806,Indali,Badal,Female,32,1994-02-05,Hyderabad,Telangana,RR,Civil Engineer,930027,Silver,indali.badal899@yahoo.com,8217772667,2025-07-10
C03807,Raghav,Garg,Male,22,2004-06-09,Lucknow,Uttar Pradesh,PBKS,Student,217471,Bronze,raghav.garg577@yahoo.com,6805799165,2025-10-16
C03808,Orinder,Kara,Male,23,2003-06-20,Bengaluru,Karnataka,SRH,Freelancer,561508,Bronze,orinder.kara873@yahoo.com,7318618753,2025-06-06
C03809,Hitesh,Wadhwa,Male,19,2007-11-10,Bengaluru,Karnataka,MI,Business Owner,4803532,Bronze,hitesh.wadhwa805@gmail.com,7675402619,2025-02-28
C03810,Upadhriti,Kuruvilla,Female,35,1991-10-13,Hyderabad,Telangana,RR,Government Employee,926824,Silver,upadhriti.kuruvilla349@hotmail.com,7373407615,2024-12-27
C03811,Wyatt,Bhat,Male,43,1983-12-24,Jaipur,Rajasthan,MI,Sales Executive,821971,Bronze,wyatt.bhat274@hotmail.com,9214618001,2024-01-28
C03812,Urvashi,Dalal,Female,23,2003-12-03,Bengaluru,Karnataka,KKR,Nurse,642336,Gold,urvashi.dalal402@hotmail.com,9900966151,2024-06-30
C03813,Neelima,Warrior,Female,20,2006-06-06,Bengaluru,Karnataka,GT,Doctor,2897523,Bronze,neelima.warrior344@outlook.com,8525173799,2025-07-29
C03814,Nidhi,Bandi,Female,31,1995-12-07,Bengaluru,Karnataka,MI,Chartered Accountant,2450162,Gold,nidhi.bandi2@hotmail.com,9006929780,2024-12-13
C03815,Chakradev,Bhatia,Male,27,1999-12-24,Hyderabad,Telangana,DC,Sales Executive,806603,Bronze,chakradev.bhatia594@gmail.com,9401564690,2024-05-16
C03816,Laksh,Chandran,Male,48,1978-11-05,Jaipur,Rajasthan,MI,Student,75961,Gold,laksh.chandran656@hotmail.com,6941573445,2024-05-20
C03817,Niharika,Iyengar,Female,27,1999-03-04,Hyderabad,Telangana,RR,Banker,1643226,Silver,niharika.iyengar869@gmail.com,6465144392,2025-01-28
C03818,Divya,Solanki,Female,24,2002-12-03,Chennai,Tamil Nadu,DC,Business Owner,4476087,Gold,divya.solanki515@outlook.com,9280195735,2024-09-27
C03819,Siddharth,Deshpande,Male,36,1990-11-05,Kolkata,West Bengal,CSK,Chartered Accountant,1815080,Bronze,siddharth.deshpande246@outlook.com,7760361716,2025-12-20
C03820,Falak,Muni,Female,33,1993-06-19,Mumbai,Maharashtra,MI,Marketing Executive,791155,Gold,falak.muni176@outlook.com,9062080862,2025-08-05
C03821,Anay,Lanka,Male,36,1990-12-19,Bengaluru,Karnataka,GT,Student,22095,Bronze,anay.lanka157@hotmail.com,8453416604,2024-11-10
C03822,Advika,Wali,Female,46,1980-03-04,Mumbai,Maharashtra,LSG,Nurse,511703,Bronze,advika.wali463@hotmail.com,8599659536,2025-02-25
C03823,Jai,Sankaran,Male,21,2005-04-01,Delhi,Delhi,SRH,Graphic Designer,530432,Silver,jai.sankaran538@outlook.com,8204842599,2024-08-03
C03824,Orinder,Lal,Male,41,1985-09-03,Jaipur,Rajasthan,RR,Sales Executive,658524,Bronze,orinder.lal569@yahoo.com,6603630865,2024-12-28
C03825,Upadhriti,Bhattacharyya,Female,20,2006-07-14,Hyderabad,Telangana,KKR,Teacher,537124,Bronze,upadhriti.bhattacharyya78@yahoo.com,9604950669,2025-03-01
C03826,Arya,Sant,Female,20,2006-07-23,Mumbai,Maharashtra,GT,Civil Engineer,526180,Bronze,arya.sant381@yahoo.com,6905816396,2025-04-12
C03827,Shaurya,Rao,Male,49,1977-04-15,Delhi,Delhi,LSG,Lawyer,2439662,Silver,shaurya.rao635@gmail.com,9912647770,2025-12-31
C03828,Divya,Sheth,Female,32,1994-05-17,Mohali,Punjab,SRH,Civil Engineer,741475,Silver,divya.sheth807@gmail.com,7827959885,2024-05-04
C03829,Orinder,Bir,Male,46,1980-07-04,Lucknow,Uttar Pradesh,KKR,Mechanical Engineer,946871,Bronze,orinder.bir24@yahoo.com,6778514586,2024-06-17
C03830,Ekansh,Sidhu,Male,28,1998-01-21,Mohali,Punjab,LSG,Data Scientist,1635918,Gold,ekansh.sidhu697@outlook.com,8788776587,2024-03-04
C03831,Neha,Patil,Female,30,1996-04-06,Jaipur,Rajasthan,KKR,Police Officer,846748,Bronze,neha.patil678@yahoo.com,9999057651,2025-12-12
C03832,Peter,Thaman,Male,30,1996-12-19,Bengaluru,Karnataka,RCB,Business Owner,2844038,Silver,peter.thaman365@hotmail.com,6230635333,2025-02-28
C03833,Azaan,Bali,Male,18,2008-08-19,Chennai,Tamil Nadu,MI,Software Engineer,817353,Gold,azaan.bali264@hotmail.com,8770001974,2024-05-22
C03834,Mohammed,Palla,Male,49,1977-10-09,Delhi,Delhi,GT,Marketing Executive,805607,Silver,mohammed.palla177@hotmail.com,6013260481,2024-02-21
C03835,Advay,Datta,Male,27,1999-11-14,Mohali,Punjab,RCB,Lawyer,1330387,Gold,advay.datta95@yahoo.com,6742125263,2024-12-15
C03836,Advaith,Zacharia,Male,28,1998-08-23,Ahmedabad,Gujarat,RR,Doctor,2781323,Bronze,advaith.zacharia656@outlook.com,7924236953,2025-06-02
C03837,Omya,Boase,Female,53,1973-10-22,Mohali,Punjab,GT,Freelancer,1143385,Silver,omya.boase495@outlook.com,8515438119,2025-08-13
C03838,Dalaja,Jani,Female,21,2005-06-22,Hyderabad,Telangana,RCB,Data Scientist,1258614,Bronze,dalaja.jani981@hotmail.com,7285862666,2024-09-29
C03839,Gunbir,Pillai,Male,19,2007-03-19,Delhi,Delhi,DC,Police Officer,371519,Bronze,gunbir.pillai807@outlook.com,9516667559,2025-05-31
C03840,Rishi,Virk,Male,20,2006-05-20,Kolkata,West Bengal,RCB,Graphic Designer,715338,Bronze,rishi.virk758@outlook.com,9113518800,2025-09-05
C03841,Laban,Das,Male,19,2007-03-23,Mohali,Punjab,LSG,Mechanical Engineer,1321072,Bronze,laban.das767@hotmail.com,6393972879,2024-05-08
C03842,Ryan,Dutta,Male,18,2008-02-13,Jaipur,Rajasthan,MI,Entrepreneur,4087579,Silver,ryan.dutta45@yahoo.com,6449971073,2026-01-15
C03843,Gopal,Shukla,Male,34,1992-02-04,Bengaluru,Karnataka,SRH,Entrepreneur,2146248,Silver,gopal.shukla891@hotmail.com,8512431770,2024-09-24
C03844,Abdul,Talwar,Male,37,1989-05-07,Lucknow,Uttar Pradesh,MI,Police Officer,599875,Silver,abdul.talwar946@gmail.com,6164375690,2025-03-18
C03845,Utkarsh,Lall,Male,24,2002-06-09,Mohali,Punjab,LSG,Mechanical Engineer,1239960,Bronze,utkarsh.lall958@hotmail.com,9086612763,2024-02-22
C03846,Mitesh,Sant,Male,29,1997-11-23,Delhi,Delhi,KKR,Software Engineer,949972,Bronze,mitesh.sant705@outlook.com,8933165912,2025-07-24
C03847,Ekavir,Sane,Male,46,1980-12-25,Lucknow,Uttar Pradesh,RCB,Nurse,362513,Bronze,ekavir.sane428@outlook.com,7526749579,2025-07-27
C03848,Darpan,Lal,Male,37,1989-09-04,Lucknow,Uttar Pradesh,SRH,Lawyer,1404132,Bronze,darpan.lal908@outlook.com,6193095049,2026-02-11
C03849,Gaurika,Sankaran,Female,24,2002-01-12,Jaipur,Rajasthan,SRH,Nurse,408001,Bronze,gaurika.sankaran657@outlook.com,8605175670,2025-06-01
C03850,Wahab,Sahni,Male,38,1988-12-17,Ahmedabad,Gujarat,RCB,Business Owner,901297,Bronze,wahab.sahni415@hotmail.com,7673528278,2024-11-10
C03851,Zayan,Prakash,Male,21,2005-07-08,Mumbai,Maharashtra,CSK,Civil Engineer,614928,Gold,zayan.prakash780@gmail.com,8924462998,2025-12-10
C03852,Anjali,Char,Female,27,1999-12-05,Mumbai,Maharashtra,MI,Mechanical Engineer,1077731,Gold,anjali.char989@hotmail.com,6961063514,2026-03-06
C03853,Warhi,Aggarwal,Female,48,1978-04-01,Mohali,Punjab,RR,Freelancer,732783,Bronze,warhi.aggarwal812@hotmail.com,8509011801,2025-02-11
C03854,Sachi,Mander,Female,40,1986-06-25,Bengaluru,Karnataka,GT,Nurse,522932,Platinum,sachi.mander291@yahoo.com,9841789041,2026-03-09
C03855,Nitara,Hari,Female,19,2007-08-21,Mumbai,Maharashtra,GT,Sales Executive,744437,Gold,nitara.hari647@outlook.com,7427775283,2024-11-28
C03856,Atharv,Dar,Male,38,1988-04-06,Bengaluru,Karnataka,RCB,Business Owner,4527756,Bronze,atharv.dar42@yahoo.com,8781484100,2024-09-16
C03857,Zilmil,Barad,Female,19,2007-12-22,Lucknow,Uttar Pradesh,CSK,Student,88193,Bronze,zilmil.barad362@hotmail.com,6373668442,2025-10-07
C03858,Nihal,Dey,Male,51,1975-01-18,Kolkata,West Bengal,LSG,Sales Executive,394400,Silver,nihal.dey83@gmail.com,6055618467,2024-01-20
C03859,Barkha,Mukhopadhyay,Female,24,2002-09-03,Lucknow,Uttar Pradesh,RR,Teacher,640411,Bronze,barkha.mukhopadhyay550@yahoo.com,7994159736,2025-12-13
C03860,Zayan,Saraf,Male,26,2000-10-05,Bengaluru,Karnataka,CSK,Government Employee,924595,Gold,zayan.saraf117@yahoo.com,6062971505,2025-05-15
C03861,Suhani,Swamy,Female,20,2006-03-08,Kolkata,West Bengal,SRH,Business Owner,4708016,Silver,suhani.swamy604@hotmail.com,7086981933,2026-02-20
C03862,Turvi,Savant,Female,33,1993-06-17,Bengaluru,Karnataka,MI,Teacher,783787,Bronze,turvi.savant151@yahoo.com,8642062405,2024-02-14
C03863,Abdul,Dhar,Male,21,2005-04-16,Lucknow,Uttar Pradesh,MI,Data Analyst,845744,Bronze,abdul.dhar217@outlook.com,9433707321,2024-09-06
C03864,Chanakya,Kunda,Male,27,1999-07-16,Chennai,Tamil Nadu,RCB,Government Employee,1160256,Bronze,chanakya.kunda805@hotmail.com,7085100515,2025-06-26
C03865,Vincent,Wadhwa,Male,33,1993-01-09,Chennai,Tamil Nadu,RR,Graphic Designer,730060,Bronze,vincent.wadhwa206@hotmail.com,7883650011,2026-01-16
C03866,Kabir,Singh,Male,46,1980-06-07,Mumbai,Maharashtra,GT,Student,186555,Silver,kabir.singh201@hotmail.com,6026123894,2024-03-27
C03867,Fitan,Sandal,Male,29,1997-06-05,Lucknow,Uttar Pradesh,GT,Data Scientist,1390371,Bronze,fitan.sandal515@outlook.com,6090114325,2026-02-21
C03868,Jacob,Bath,Male,32,1994-06-14,Jaipur,Rajasthan,GT,Marketing Executive,577781,Bronze,jacob.bath161@outlook.com,8872623491,2025-10-06
C03869,Eshana,Aurora,Female,37,1989-03-27,Ahmedabad,Gujarat,RCB,Data Scientist,866717,Bronze,eshana.aurora214@hotmail.com,7769433568,2024-11-12
C03870,Jonathan,Kota,Male,35,1991-02-16,Chennai,Tamil Nadu,RR,Student,39122,Gold,jonathan.kota254@outlook.com,9755774887,2024-03-02
C03871,Yashasvi,Kar,Female,54,1972-07-26,Hyderabad,Telangana,LSG,Student,237527,Silver,yashasvi.kar186@gmail.com,8446842541,2025-03-27
C03872,Frederick,Bassi,Male,35,1991-02-15,Kolkata,West Bengal,RCB,Civil Engineer,1249621,Silver,frederick.bassi156@outlook.com,9680510922,2025-12-12
C03873,Kiaan,Kanda,Male,18,2008-09-03,Bengaluru,Karnataka,MI,Student,26260,Bronze,kiaan.kanda329@outlook.com,8516826493,2025-10-10
C03874,Girindra,Palla,Male,21,2005-12-22,Ahmedabad,Gujarat,RCB,Banker,1176975,Gold,girindra.palla797@outlook.com,9868588385,2024-08-29
C03875,Samar,Din,Male,33,1993-04-06,Mohali,Punjab,RCB,Data Analyst,912389,Silver,samar.din906@gmail.com,9953938840,2026-01-28
C03876,Bina,Mutti,Female,33,1993-01-06,Kolkata,West Bengal,GT,Doctor,2824148,Bronze,bina.mutti81@yahoo.com,7129775878,2026-03-04
C03877,Charita,Shenoy,Female,28,1998-10-22,Ahmedabad,Gujarat,GT,Business Owner,1288310,Silver,charita.shenoy287@outlook.com,8229174145,2025-01-06
C03878,Faraj,Yohannan,Male,34,1992-01-18,Bengaluru,Karnataka,RCB,Marketing Executive,518814,Silver,faraj.yohannan871@hotmail.com,6433741941,2024-10-12
C03879,Bahadurjit,Goyal,Male,43,1983-03-10,Delhi,Delhi,LSG,Banker,976414,Silver,bahadurjit.goyal176@hotmail.com,7700165966,2024-12-19
C03880,Shivansh,Pall,Male,18,2008-08-24,Jaipur,Rajasthan,CSK,Graphic Designer,396476,Bronze,shivansh.pall557@yahoo.com,8146313549,2024-07-15
C03881,Luke,Randhawa,Male,41,1985-08-02,Mohali,Punjab,PBKS,Freelancer,730711,Silver,luke.randhawa648@outlook.com,9678151178,2024-08-27
C03882,Nidra,Bobal,Female,35,1991-06-21,Mumbai,Maharashtra,CSK,Business Owner,3452019,Bronze,nidra.bobal254@yahoo.com,7227508471,2025-04-13
C03883,Avi,Upadhyay,Male,27,1999-11-24,Mumbai,Maharashtra,KKR,Government Employee,659864,Silver,avi.upadhyay484@gmail.com,8127419678,2025-11-02
C03884,Anya,Kapoor,Female,32,1994-01-25,Kolkata,West Bengal,KKR,Entrepreneur,3412001,Silver,anya.kapoor565@hotmail.com,6197184549,2026-01-07
C03885,Anthony,Tella,Male,60,1966-06-09,Chennai,Tamil Nadu,CSK,Marketing Executive,873061,Bronze,anthony.tella672@hotmail.com,7524641770,2025-12-17
C03886,Vasana,Tank,Female,28,1998-01-19,Bengaluru,Karnataka,CSK,Banker,1522597,Bronze,vasana.tank302@gmail.com,7195267394,2025-02-23
C03887,Xalak,Sura,Female,41,1985-06-26,Kolkata,West Bengal,MI,Entrepreneur,4986155,Bronze,xalak.sura825@hotmail.com,7384415029,2024-03-14
C03888,Ranbir,Mall,Male,44,1982-12-02,Chennai,Tamil Nadu,RCB,Marketing Executive,671251,Bronze,ranbir.mall634@gmail.com,8355105556,2025-12-09
C03889,Ladli,Gopal,Female,26,2000-11-07,Delhi,Delhi,GT,Doctor,1863295,Bronze,ladli.gopal451@yahoo.com,9168418297,2025-11-26
C03890,Tanish,Shukla,Male,60,1966-08-19,Chennai,Tamil Nadu,PBKS,Software Engineer,978830,Silver,tanish.shukla872@outlook.com,9533716076,2024-09-29
C03891,Onkar,Kurian,Male,50,1976-06-07,Kolkata,West Bengal,RCB,Sales Executive,867531,Silver,onkar.kurian97@gmail.com,7171442136,2024-03-25
C03892,Rohan,Patil,Male,28,1998-12-13,Lucknow,Uttar Pradesh,RCB,Nurse,659105,Bronze,rohan.patil198@outlook.com,9187626709,2025-05-22
C03893,Azaan,Badami,Male,28,1998-10-12,Kolkata,West Bengal,CSK,Chartered Accountant,1376639,Bronze,azaan.badami638@gmail.com,7762325014,2026-01-22
C03894,Darsh,Ramesh,Male,36,1990-03-18,Chennai,Tamil Nadu,CSK,Graphic Designer,585119,Bronze,darsh.ramesh416@hotmail.com,6290505931,2024-05-07
C03895,Bhavna,Bhat,Female,21,2005-12-07,Bengaluru,Karnataka,LSG,Teacher,678915,Silver,bhavna.bhat939@outlook.com,6873596098,2026-01-26
C03896,Chanakya,Anne,Male,20,2006-12-14,Ahmedabad,Gujarat,CSK,Freelancer,851113,Gold,chanakya.anne233@yahoo.com,6459944227,2024-11-16
C03897,Samarth,Varma,Male,41,1985-01-18,Bengaluru,Karnataka,CSK,Entrepreneur,2382910,Silver,samarth.varma174@hotmail.com,8236677710,2026-03-12
